id,proj_title,currency,value,update_count,publishing_status,status,funded,Organisation,created_at
2035,An international colloquium in Berlin,EUR,"174,750.00",0,published,Active,"174,750.00",2105,2014-06-12
2036,NEARCH supports mobility grants,EUR,"99,000.00",0,published,Active,"99,000.00",360,2014-06-12
2039,Scaling WASH in Kenya,EUR,"40,000.00",4,published,Active,"40,000.00",1684,2014-06-17
2040,Climate Smart Land and Water Management ,EUR,"40,000.00",2,published,Active,"40,000.00",1684,2014-06-17
2041,Water consultant in Zambia,EUR,"40,000.00",3,published,Active,"40,000.00",1684,2014-06-17
2042,YEP Water: Drinking Water Reservoirs Ghana,EUR,"40,000.00",2,published,Active,"40,000.00",1684,2014-06-17
2043,Reinforcing a Rainwater Network in SE-Africa,EUR,"40,000.00",1,published,Active,"40,000.00",1684,2014-06-17
2044,"Non Revenue Water reduction, Kenya, YEP Water",EUR,"40,000.00",1,published,Active,"40,000.00",678,2014-06-17
2045,VEI support to increase water availability,EUR,"40,000.00",1,published,Active,"40,000.00",464,2014-06-17
2046,YEP Water for Ho Chi Minh City & Mekong Delta,EUR,"40,000.00",1,published,Active,"40,000.00",678,2014-06-17
2047,WE Consult Mozambique,EUR,"40,000.00",1,published,Active,"40,000.00",464,2014-06-17
2048,On Farm Water Savings in Agri Supply Chains,EUR,"40,000.00",0,published,Active,"40,000.00",2139,2014-06-17
2049,Low-Cost WASH techniques for Malawi,EUR,"40,000.00",2,published,Active,"40,000.00",464,2014-06-17
2050,Hydrogeology Water consultancy in Zambia,EUR,"12,000.00",2,published,Active,"12,000.00",464,2014-06-17
2051,FUTURAGUA,EUR,"12,000.00",3,published,Active,"12,000.00",464,2014-06-17
2052,Integrated Water Action Programme (IWRAP),EUR,"12,000.00",5,published,Active,"12,000.00",464,2014-06-17
2053,Max Value for WASH,EUR,"12,000.00",1,published,Active,"12,000.00",115,2014-06-17
2054,Water Management in Nepal,EUR,"12,000.00",2,published,Active,"12,000.00",530,2014-06-17
2055,Establishment of a sludge management system,EUR,"12,000.00",1,published,Active,"12,000.00",15,2014-06-17
2056,Exp̩rimentation de l'approche 3R,EUR,"12,000.00",1,published,Active,"12,000.00",35,2014-06-17
2057,YEP - Maintenance of water treatment plans,EUR,"12,000.00",1,published,Active,"12,000.00",678,2014-06-17
2058,YEP - Pro-poor programme coordinator,EUR,"12,000.00",1,published,Active,"12,000.00",678,2014-06-17
2059,Bacelar Muneme ,EUR,"12,000.00",0,published,Active,"12,000.00",2138,2014-06-17
2060,Seriba Konare,EUR,"12,000.00",0,published,Active,"12,000.00",464,2014-06-17
2061,The Joint Zambezi River Basin E-Flows Project,EUR,"12,000.00",2,published,Active,"12,000.00",464,2014-06-17
2062,Fortified Dairy,EUR,"1,540,000.00",1,published,Active,"1,540,000.00",2231,2014-06-17
2063,Active Citizens Through Culture and Sport,EUR,"373,480.00",0,published,Active,"373,480.00",168,2014-06-19
2064,Micronutrient Powders,EUR,"1,500,000.00",2,published,Active,"1,500,000.00",804,2014-06-19
2066,Mobile data collection & mapping in SE-Asia,EUR,"40,000.00",1,published,Active,"40,000.00",42,2014-06-24
2067,UNDP Eastern Europe & Central Asia,EUR,"7,020.00",0,published,Active,"7,020.00",428,2014-06-24
2068,Aqua for All ,EUR,"75,000.00",0,published,Active,"75,000.00",43,2014-06-24
2069,Connect4Change Programme 2011-2015,EUR,"2,000,000.00",0,published,Active,"2,000,000.00",34,2014-06-24
2070,FXB India Suraksha,EUR,"8,100.00",0,published,Active,"8,100.00",42,2014-06-24
2071,ICCO Indonesia,EUR,"16,000.00",0,published,Completed,"16,000.00",42,2014-06-24
2072,Ecorys,EUR,"13,378.00",0,published,Completed,"13,378.00",2251,2014-06-24
2073,Liberia - Ministry of Public Works,EUR,"57,000.00",0,published,Completed,"72,140.00",42,2014-06-24
2074,Football for Water 2012-2016,EUR,"458,393.00",0,published,Active,"458,393.00",678,2014-06-24
2075,SRHR Alliance 2012-2013,EUR,"15,689.00",0,published,Active,"15,689.00",42,2014-06-24
2076,UN-Habitat phase 1,USD,"35,824.00",0,published,Completed,"35,824.00",42,2014-06-24
2077,RAIN ,EUR,"34,296.00",1,published,Active,"34,296.00",42,2014-06-24
2078,Cordaid,EUR,"120,947.00",1,published,Active,"120,947.00",42,2014-06-24
2079,"Millennium Water Alliance, Kenya",EUR,"48,100.00",3,published,Active,"61,284.00",42,2014-06-24
2080,"Millennium Water Alliance, South America ",EUR,"50,723.00",0,published,Active,"50,723.00",42,2014-06-24
2081,Akvo PPP Phase 3 2014-2017,EUR,"2,820,000.00",0,published,Active,"2,820,000.00",464,2014-06-24
2082,PPP SMARTerWASH,EUR,"1,310,200.00",4,published,Active,"1,310,200.00",464,2014-06-24
2083,Rain4Food,EUR,"95,138.00",1,published,Active,"95,138.00",35,2014-06-24
2084,SNV Kenya,EUR,"11,591.00",0,published,Completed,"11,591.00",42,2014-06-24
2085,The Dutch WASH Alliance ,EUR,"1,580,000.00",0,published,Active,"1,580,000.00",8,2014-06-24
2086,Liberia WASH Consortium 2013-2014,EUR,"19,076.00",0,published,Completed,"19,076.00",42,2014-06-24
2087,Simavi Tanzania,EUR,"18,850.00",0,published,Active,"18,850.00",8,2014-06-24
2089,The Dutch WASH Alliance - FLOW,EUR,"120,000.00",0,published,Active,"120,000.00",35,2014-06-24
2091,YEP Water programme bureau,EUR,"40,000.00",1,published,Active,"40,000.00",1684,2014-06-25
2092,Nehalennia in Ganuenta,EUR,"7,500.00",0,published,H,98.82,1698,2014-06-25
2093,Welthungerhilfe - Uganda and Zimbabwe,EUR,"25,142.00",0,published,Active,"25,142.00",42,2014-06-30
2095,WSP Tanzania,EUR,"37,500.00",0,published,Active,"37,500.00",1032,2014-06-30
2096,WWF-Indonesia,EUR,"13,000.00",0,published,Active,"16,500.00",2166,2014-06-30
2097,WASTE FINISH,EUR,"17,042.00",0,published,Active,"17,042.00",13,2014-06-30
2098,UNICEF Guinee-Conakry ,EUR,"56,300.00",1,published,Active,"56,300.00",42,2014-06-30
2099,Unicef Mali - WCARO,EUR,"145,150.00",0,published,Active,"145,150.00",42,2014-06-30
2100,UNICEF Pacific,EUR,"51,433.00",1,published,Active,"51,433.00",42,2014-06-30
2101,Unicef Ethiopia,EUR,"75,408.00",2,published,Active,"75,408.00",2223,2014-06-30
2102,SNV Burkina Faso,EUR,"27,330.00",0,published,Active,"27,330.00",42,2014-06-30
2103,SNV Zambia,EUR,"40,513.20",0,published,Active,"40,513.20",42,2014-06-30
2104,SNV SSH4A,EUR,"165,393.00",1,published,Active,"165,393.00",42,2014-06-30
2106,SuSanA ,EUR,"10,000.00",0,published,Active,"10,000.00",785,2014-06-30
2107,WUMP+3R,EUR,"22,087.00",0,published,Active,"22,087.00",2157,2014-06-30
2109,Cardno Emerging Markets,EUR,"117,754.00",0,published,Active,"117,754.00",2212,2014-06-30
2110,Cida Grand Challenge - TTC,EUR,"26,584.00",0,published,Active,"26,584.00",1993,2014-06-30
2111,GNWP - Ghana (Berenschot & Simavi),EUR,"76,303.00",0,published,Active,"76,303.00",42,2014-06-30
2113,ICCO - global strategic partnership,EUR,"75,000.00",0,published,Active,"75,000.00",42,2014-06-30
2114,Dutch Embassy Kenya,EUR,"24,596.00",1,published,Active,"24,596.00",882,2014-06-30
2115,Mars Farmers First,EUR,"50,000.00",0,published,Active,"50,000.00",539,2014-06-30
2116,"National Programme of Water, Benin",EUR,"44,800.00",0,published,Active,"44,800.00",2325,2014-06-30
2117,Cordaid Tam Tam alert,EUR,"18,617.74",0,published,Completed,"18,617.74",294,2014-06-30
2118, Vitens Evides International (VEI) ,EUR,"9,576.00",0,published,Active,"9,576.00",42,2014-06-30
2119,YEP Water ,EUR,"19,886.00",0,published,Active,"19,886.00",42,2014-06-30
2120,UNESCO - Openaid,EUR,"30,376.00",0,published,Active,"30,376.00",42,2014-06-30
2121,SEIU Nepal,EUR,"2,034.00",0,published,Active,"2,034.00",2219,2014-06-30
2124,Water- and sanitation project in West Nyakach,EUR,"6,200.00",0,published,H,0.00,2150,2014-07-03
2126,Upscaling WUMP+3R in Nepal and Pakistan,EUR,"248,397.00",1,published,Active,"248,397.00",42,2014-07-21
2127,Syst̬me d'information et de communication,EUR,"99,668.00",0,published,Active,"99,668.00",272,2014-07-23
2128,Romeinse haven in de Maas bij Cuijk,EUR,"1,500.00",0,published,H,0.00,1698,2014-07-23
2129,Creating Employment Opportunities,EUR,"10,721.00",0,published,Completed,"10,721.00",464,2014-07-24
2131,Vastenaktie - Dutch Lenten Campaign,EUR,"2,400,000.00",0,published,Active,"2,400,000.00",273,2014-07-24
2132,Production of seeds for potatoes and rice,EUR,"135,000.00",0,published,Active,"135,000.00",273,2014-07-24
2133,Study for Plan Agribusiness Services,EUR,"28,500.00",0,published,Completed,"28,500.00",2188,2014-07-24
2134,Monitoring fragility in Democratic Congo,EUR,"60,000.00",0,published,Active,"60,000.00",950,2014-07-24
2135,Knowledge Centre Religion and Development,EUR,"75,000.00",0,published,Active,"75,000.00",962,2014-07-24
2136,Prevention of youth violence and advocay,EUR,"82,217.00",0,published,Active,"82,217.00",273,2014-07-24
2137,Eye Camp programme for the visually impaired,EUR,"36,440.00",0,published,Active,"36,440.00",962,2014-07-24
2138,Monitoring water quality in Santa Rosa,EUR,"60,000.00",0,published,Active,"60,000.00",960,2014-07-24
2139,Cordaid Ethiopia Programme Support Team,EUR,"433,375.00",0,published,Active,"433,375.00",464,2014-07-24
2140,,EUR,"74,000.00",0,published,Active,"74,000.00",464,2014-07-24
2141,Contribute to the wellbeing of children,EUR,"67,760.00",0,published,Active,"67,760.00",1358,2014-07-24
2142,Healthcare for poor children,EUR,"100,000.00",1,published,Active,"100,000.00",962,2014-07-24
2143,Strengthening agricultural livelihoods,EUR,"237,784.00",0,published,Active,"237,784.00",273,2014-07-24
2144,Pilot Rwanda Health Investment Fund,EUR,"77,605.00",0,published,Active,"77,605.00",1366,2014-07-24
2145,Building Community Resilience,EUR,"977,203.00",0,published,Active,"977,203.00",961,2014-07-24
2146,A guide book for communities,EUR,"87,000.00",0,published,Active,"87,000.00",960,2014-07-24
2147,Mining and Land Observatory,EUR,"94,183.00",0,published,Active,"94,183.00",1413,2014-07-24
2148,Building partners' disaster preparedness,EUR,"245,303.00",0,published,Active,"245,303.00",273,2014-07-24
2149,Promotion on business conflict mediation,EUR,"144,023.00",0,published,Active,"144,023.00",2210,2014-07-24
2150,Urban Matters City Cape Town 2014,EUR,"45,000.00",0,published,Active,"45,000.00",1632,2014-07-24
2151,Capacity strengthening partner organizations,EUR,"730,000.00",0,published,Active,"730,000.00",464,2014-07-24
2152,Strengthening Health Committees,EUR,"1,043,255.00",0,published,Active,"1,043,255.00",1853,2014-07-24
2153,Ethiopian Female Cancer Initiative,EUR,"20,000.00",0,published,Active,"20,000.00",273,2014-07-24
2154,Reduction Impacts Climate-based Hazards,EUR,0.00,0,published,Active,0.00,2172,2014-07-24
2155,Rural and agricultural loans in southern Peru,EUR,"730,000.00",0,published,Active,"730,000.00",953,2014-07-24
2156,Working Capital generic Medicines,EUR,"750,000.00",0,published,Active,"750,000.00",1586,2014-07-24
2157,Emergency Response after Afghan landslide,EUR,"19,500.00",1,published,Active,"19,500.00",273,2014-07-24
2158,New land and affordable houses,EUR,"104,721.00",0,published,Active,"104,721.00",961,2014-07-24
2159,Support to restore natural environment,EUR,"49,500.00",0,published,Active,"49,500.00",961,2014-07-24
2160,Emergency Aid after Floods in Serbia,EUR,"25,000.00",1,published,Active,"25,000.00",273,2014-07-24
2161,Expansion Respect Education in Mindanao,EUR,"145,679.00",0,published,Active,"145,679.00",1342,2014-07-24
2162,Migration And Development network (MADE),EUR,"186,380.00",0,published,Active,"186,380.00",273,2014-07-24
2163,Musoni Kenya Loan 2014,EUR,"800,000.00",0,published,Active,"800,000.00",464,2014-07-24
2164,Role of Women in the Peace Negotiations,EUR,"26,930.00",0,published,Active,"26,930.00",1909,2014-07-24
2165,Disaster resilient communities in Dire Dawa,EUR,"207,871.00",0,published,Active,"207,871.00",1358,2014-07-24
2166,Repairing Water Piping Installations,EUR,"43,085.00",0,published,Active,"43,085.00",961,2014-07-24
2167,Child protection to improve access to schools,EUR,"178,674.00",1,published,Active,"178,674.00",273,2014-07-24
2168,Integration ex-child soldiers,EUR,"80,000.00",0,published,Active,"80,000.00",962,2014-07-24
2169,Urban Matters City El Salvador 2014,EUR,"107,500.00",0,published,Active,"107,500.00",464,2014-07-24
2170,Diversified sustainable food project,EUR,"402,606.00",3,published,Active,"402,606.00",273,2014-07-24
2171,"Transparency in oil, gas & mining",EUR,"221,410.00",0,published,Active,"221,410.00",960,2014-07-24
2172,"Communication, Peace and Security for Women",EUR,"43,775.00",0,published,Active,"43,775.00",955,2014-07-24
2173,Hygiene services after vulcano eruption,EUR,"47,637.00",1,published,Active,"47,637.00",2032,2014-07-24
2174,Support Program MFI sector development,EUR,"199,377.00",0,published,Active,"199,377.00",950,2014-07-24
2175,Emergency aid for families fled to Kinshasa,EUR,"50,000.00",0,published,Active,"50,000.00",1384,2014-07-24
2176,Water program 2013,EUR,"28,510.00",0,published,Active,"28,510.00",273,2014-07-24
2177,Legal Empowerment of the Poor,EUR,"112,000.00",3,published,Active,"112,000.00",2194,2014-07-24
2178,Village Pineapples Cooperative Project,EUR,"103,000.00",0,published,Active,"103,000.00",950,2014-07-24
2179,RUFI Loan 2014,EUR,"300,000.00",0,published,Active,"300,000.00",1005,2014-07-24
2180,Health Investment Fund,EUR,"45,587.00",0,published,Active,"45,587.00",273,2014-07-24
2181,Ibala Organic farming course 2014,EUR,"65,436.00",0,published,Active,"65,436.00",2176,2014-07-24
2182,Using Mobile Phone for flood warning,EUR,"74,151.00",0,published,Active,"74,151.00",273,2014-07-24
2183,Building Capacity: Maternal & Newborn Health,EUR,"261,113.00",0,published,Active,"261,113.00",464,2014-07-24
2184,Carradeux Community Vitalization Program,EUR,"765,479.00",0,published,Active,"765,479.00",2193,2014-07-24
2185,Institutional support for two partners,EUR,"136,080.00",0,published,Active,"136,080.00",273,2014-07-24
2186,Subordinated Loan to support IDEPRO,EUR,"1,089,459.00",0,published,Active,"1,089,459.00",273,2014-07-24
2187,Children's Entrepreneurial Training Village,EUR,"26,000.00",0,published,Active,"26,000.00",273,2014-07-24
2188,CELEP Focal Point position - core funds,EUR,"40,000.00",0,published,Active,"40,000.00",273,2014-07-24
2189,Safe water for Tashi Jong,EUR,"25,200.00",0,published,Active,"25,200.00",962,2014-07-24
2190,Supporting business growth through BDS,EUR,"149,525.00",0,published,Active,"149,525.00",273,2014-07-24
2191,Reducing the impact of floods,EUR,"580,552.00",1,published,Active,"580,552.00",273,2014-07-24
2192,Disaster Risk Reduction in flood prone areas,EUR,"145,870.00",0,published,Active,"145,870.00",464,2014-07-24
2193,Supply Chain Manager for emergency response,EUR,"34,000.00",0,published,Active,"34,000.00",1358,2014-07-24
2194,Barometer Implementation in Colombia,EUR,0.00,0,published,Active,0.00,1467,2014-07-24
2195,Translation CMDRR Manual 2014,EUR,"61,143.00",0,published,Active,"61,143.00",961,2014-07-24
2196,Gun Free Kitchen 2014-2015,EUR,"99,061.00",0,published,Active,"99,061.00",464,2014-07-24
2197,TA for national scale up of RBF in Zimbawe,EUR,"29,980.00",0,published,Active,"29,980.00",949,2014-07-24
2198,Emergency Aid Floods Bosnia and Herzegovina,EUR,"25,000.00",0,published,Active,"25,000.00",2208,2014-07-24
2199,Projet renforcement de communication FADEFSO,USD,"31,966.46",3,published,Active,"31,966.47",405,2014-07-26
2200,Adopteer een school in Kenia!,EUR,"25,000.00",0,published,H,0.00,43,2014-07-29
2201,SNV Asia,EUR,"13,116.00",0,published,Active,"13,116.00",42,2014-07-29
2202,Sport for Development,EUR,"9,700.00",0,published,Completed,"9,700.00",42,2014-08-04
2203,CommonSites Strategic Partnership,EUR,"5,000.00",0,published,Active,"4,999.99",42,2014-08-04
2204,Dutch Ministry of Foreign Affairs ICE,EUR,"24,537.00",0,published,Active,"24,537.00",42,2014-08-05
2205,AMREF 'Staying Alive!',EUR,"76,394.00",0,published,Active,"76,394.00",42,2014-08-05
2206,The Netherlands Red Cross Society,EUR,"16,084.00",0,published,Active,"16,084.00",2250,2014-08-05
2207,Agriprofocus,EUR,"12,070.00",0,published,Completed,"12,070.00",1555,2014-08-05
2208,Unicef Ivory Coast - WCARO,EUR,"78,676.00",0,published,Active,"78,676.00",908,2014-08-05
2209,"Millennium Water Alliance, Ethiopia",EUR,"25,700.00",0,published,Active,"32,395.00",947,2014-08-05
2210,PPP Phase 2 2011-2014,EUR,"2,500,000.00",0,published,Completed,"2,500,000.00",464,2014-08-05
2211,PPP Phase 3 - South Asia,EUR,"67,500.00",0,published,Active,"67,500.00",42,2014-08-05
2212,PPP Phase 3 - South East Asia,EUR,"82,500.00",0,published,Active,"82,500.00",42,2014-08-05
2213,PPP Phase 3 - East Africa,EUR,"47,500.00",0,published,Active,"47,500.00",42,2014-08-05
2214,PPP Phase 3 - West Africa,EUR,"57,500.00",0,published,Active,"57,500.00",464,2014-08-05
2215,Edukans,EUR,"57,150.00",0,published,Active,"57,150.00",42,2014-08-05
2216,Wandelen voor Water (Walking for Water),EUR,"25,200.00",0,published,Active,"25,200.00",113,2014-08-05
2217,Water Sanitation at 2 rural schools,EUR,"8,014.00",1,published,H,600.00,188,2014-08-14
2218,Quality improvement network,EUR,"2,136,000.00",0,published,Active,"2,136,000.00",2119,2014-08-25
2219,Spatial Information Natural Risk Management,EUR,"12,000.00",0,published,Active,"12,000.00",1686,2014-08-25
